Codigo,Cargo,Ano,Pergunta,Opcao1,Opcao2,Opcao3,Opcao4,Opcao5,Organizadora,Gabarito,Materia,Assunto1,Assunto2,Assunto3
2640,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 2,2005,"Sobre o poder constituinte, marque a única opção correta.",A impossibilidade de alteração da sua própria titularidade é uma limitação material implícita do poder constituinte derivado.,"A existência de cláusulas pétreas, na Constituição brasileira de 1988, está relacionada com a característica de condicionado do poder constituinte derivado.","Como a titularidade da soberania se confunde com a titularidade do poder constituinte, no caso brasileiro, a titularidade do poder constituinte originário é do Estado, uma vez que a soberania é um dos fundamentos da República Federativa do Brasil.",A impossibilidade de a Constituição Federal ser emendada na vigência de estado de defesa se constitui em uma limitação material explícita ao poder constituinte derivado.,O poder constituinte originário é inicial porque não sofre restrição de nenhuma limitação imposta por norma de direito positivo anterior.,ESAF,A,Direito Constitucional,Poder Constituinte e Reforma da Constituição,,
2641,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 2,2005,"Sobre a Ação Declaratória de Constitucionalidade e Ação de Descumprimento de Preceito Fundamental, marque a única opção correta.","Nos termos da Constituição Federal, poderão ser objeto de ação declaratória de constitucionalidade os atos normativos federais e estaduais.","A medida cautelar, concedida em sede de ação declaratória de constitucionalidade, não pode ter efeito vinculante para os demais órgãos do Poder Judiciário, em face do princípio da independência do juiz.","Segundo o entendimento do Supremo Tribunal Federal, só cabe a propositura de argüição de descumprimento de preceito fundamental para reparar lesões a princípios, direitos e garantias fundamentais previstos na Constituição Federal.",A decisão prolatada em sede de argüição de descumprimento de preceito fundamental pode ser objeto de ação rescisória.,"Ao declarar a inconstitucionalidade de lei ou ato normativo, no processo de arg&uuml;i&ccedil;&atilde;o de descumprimento de preceito fundamental, por raz&otilde;es de seguran&ccedil;a jur&iacute;dica ou de excepcional interesse social, o Supremo Tribunal Federal, por qu&oacute;rum qualificado, poder&aacute; restringir os efeitos daquela declara&ccedil;&atilde;o.",ESAF,E,Direito Constitucional,Controle de Constitucionalidade,,
2642,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 2,2005,"Sobre a tutela constitucional das liberdades, marque a única opção correta.","Uma organização sindical, desde que em funcionamento há pelo menos um ano, poderá impetrar mandado de segurança coletivo em defesa de seus membros ou associados.","Como definido no texto constitucional, o <em>habeas corpus </em>poder&aacute; ser utilizado para fazer cessar coa&ccedil;&atilde;o &agrave; liberdade de locomo&ccedil;&atilde;o promovida por ato ilegal de particular.","O ajuizamento da a&ccedil;&atilde;o de <em>habeas data</em>, por ter as hip&oacute;teses de cabimento previstas no texto constitucional, dispensa a comprova&ccedil;&atilde;o da negativa administrativa de fornecimento de informa&ccedil;&otilde;es relativas &agrave; pessoa do impetrante ou retifica&ccedil;&atilde;o de dados.","Quanto aos efeitos do mandado de injun&ccedil;&atilde;o, a jurisprud&ecirc;ncia dominante do Supremo Tribunal Federal filia-se &agrave; corrente concretista individual direta.","A ação popular, por ter a possibilidade de condenação no ônus da sucumbência no caso de comprovada máfé, não pode ser proposta por brasileiro com dezessete anos de idade, ainda que ele tenha realizado seu alistamento eleitoral.",ESAF,B,Direito Constitucional,Controle de Constitucionalidade,"Habeas Corpus, Habeas Data, Mandado de Segurança e Ação Popular",
2643,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 2,2005,"Sobre a previdência social, na Constituição de 1988, marque a única opção correta.","A Constitui&ccedil;&atilde;o Federal, ao disciplinar o sistema especial de inclus&atilde;o previdenci&aacute;ria para atender a trabalhadores de baixa renda, autoriza que esse sistema tenha al&iacute;quotas inferiores &agrave;s vigentes para os demais segurados do regime geral de previd&ecirc;ncia social, mas veda a fixa&ccedil;&atilde;o de prazos de car&ecirc;ncia inferiores.",As condições contratuais previstas nos estatutos das entidades de previdência privada integram o contrato de trabalho dos participantes.,"Desde que haja expressa previsão legal, o aporte de recursos pela União a entidade de previdência privada de suas empresas públicas, feito na condição de patrocinadora, sob a forma de contribuição normal, pode corresponder até ao dobro da contribuição do segurado.","A Constitui&ccedil;&atilde;o Federal embora permita, para fins de aposentadoria, a contagem rec&iacute;proca do tempo de contribui&ccedil;&atilde;o na administra&ccedil;&atilde;o p&uacute;blica e na atividade privada, veda a aplica&ccedil;&atilde;o desse instituto em rela&ccedil;&atilde;o &agrave; atividade privada rural, pela impossibilidade, nesse caso, de compensa&ccedil;&atilde;o financeira dos diferentes regimes de previd&ecirc;ncia social.","A lei complementar que disciplinar a relação entre a União, Estados, Distrito Federal ou Municípios, incluídas as suas autarquias, fundações, sociedades de economia mista, e suas respectivas entidades fechadas de previdência privada, aplicar-se-á às empresas privadas concessionárias de prestação de serviço público, quando patrocinadoras de entidades fechadas de previdência privada.",ESAF,E,Direito Constitucional,Ordem Social – Seguridade Social,,
2644,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 2,2005,"Sobre a saúde, na Constituição de 1988, marque a única opção correta.","As diretrizes constitucionais para organização do Sistema Único de Saúde permitem, em cada esfera de governo, a descentralização da direção e das ações e serviços públicos de saúde.","A Constituição Federal não impõe condições para a participação indireta de empresas estrangeiras na assistência à saúde no Brasil; no entanto, com relação à participação direta, ela só poderá ocorrer nos casos previstos em lei.","A participa&ccedil;&atilde;o de institui&ccedil;&otilde;es privadas no Sistema &Uacute;nico de Sa&uacute;de dar-se-&aacute; de forma complementar, mediante contrato de direito p&uacute;blico ou conv&ecirc;nio, dando-se prefer&ecirc;ncia &agrave;s entidades filantr&oacute;picas ou as sem fins lucrativos.","O Sistema &Uacute;nico de Sa&uacute;de pode controlar e fiscalizar produtos de interesse &agrave; sa&uacute;de, mas n&atilde;o pode participar da produ&ccedil;&atilde;o de medicamentos.","A atribuição do Sistema Único de Saúde na colaboração à proteção do meio ambiente, restringe-se ao meio ambiente do trabalho.",ESAF,C,Direito Constitucional,Ordem Social – Seguridade Social,,
2645,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"<p>Analise as seguintes afi rma&ccedil;&otilde;es relacionadas aos conceitos b&aacute;sicos de hardware e software: </p><p>I. O barramento PCI de 64 vias, tamb&eacute;m conhecido como &quot;PCI 64&quot;, suporta 64 bits para dados e pode operar a 33 MHz ou 66 MHz. Fisicamente, diferencia-se do barramento PCI tradicional por um &quot;chanfro&quot; delimitador. Outra diferen&ccedil;a &eacute; que o PCI 64 n&atilde;o disp&otilde;e de tecnologia <em>plug-and-play</em>. </p><p>II. O barramento AGP &eacute; uma interface que permite a comunica&ccedil;&atilde;o direta do adaptador de v&iacute;deo com a mem&oacute;ria RAM. Para estes adaptadores de v&iacute;deo, o processo de armazenamento de dados de texturas utiliza a mem&oacute;ria RAM. </p><p>III. Para o caso de um monitor de v&iacute;deo, a tecnologia <em>plug-and-play </em>serve para agilizar a sua confi gura&ccedil;&atilde;o. O protocolo conhecido como &quot;DDC&quot; permite ajustar a taxa de atualiza&ccedil;&atilde;o, que corresponde ao n&uacute;mero de vezes por segundo em que a imagem &eacute; renovada. Baixas taxas de atualiza&ccedil;&atilde;o podem provocar desconforto visual para os usu&aacute;rios. </p><p>IV. Para um conjunto formado por um monitor e um adaptador de v&iacute;deo, a mem&oacute;ria de v&iacute;deo e a resolu&ccedil;&atilde;o s&atilde;o diretamente proporcionais ao n&uacute;mero m&aacute;ximo de cores que podem ser apresentadas. Para uma mesma mem&oacute;ria, quanto maior a resolu&ccedil;&atilde;o, maior ser&aacute; o n&uacute;mero m&aacute;ximo de cores que o adaptador poder&aacute; produzir. Indique a op&ccedil;&atilde;o que contenha todas as afirma&ccedil;&otilde;es verdadeiras.</p>",I e II,II e III,III e IV,I e III,II e IV,ESAF,B,Noções de Informática,Hardware e de software,,
2646,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,Em rela&ccedil;&atilde;o ao processo de confi gura&ccedil;&atilde;o do BIOS de um computador &eacute; correto afirmar que a op&ccedil;&atilde;o,"<i>Reserved memory address </i>é utilizada para habilitar a porta paralela, reservando automaticamente um espaço de memória para ela.",<i>DMA channel 1/2/3/4 </i>possibilita a instalação de placas AGP que não sejam PnP.,<i>Latency timer </i>estabelece o período máximo que um dispositivo PCI poderá se apoderar do sistema sem ser interrompido.,"<i>Fast BOOT </i>é utilizada para confi gurar o <i>Overclock</i>, defi nindo-se um fator de multiplicação para a velocidade da CPU.","<i>External cache </i>é utilizada para especifi car que existe um dispositivo de armazenamento adicional conectado à porta USB do computador, que será utilizado como memória <i>cache </i>para a CPU.",ESAF,C,Informática,BIOS,,
2647,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"Em um sistema operacional, o <i>kernel </i>é","um computador central, usando um sistema operacional de rede, que assume o papel de servidor de acesso para os usuários da rede.","a t&eacute;cnica usada para permitir que um usu&aacute;rio d&ecirc; instru&ccedil;&otilde;es para a m&aacute;quina, usando instru&ccedil;&otilde;es gr&aacute;ficas.",o processo de interven&ccedil;&atilde;o do sistema operacional durante a execu&ccedil;&atilde;o de um programa. Tem como utilidade desviar o fluxo de execu&ccedil;&atilde;o de um sistema para uma rotina especial de tratamento.,"o núcleo do sistema, responsável pela administração dos recursos do computador, dividindo-os entre os vários processos que os requisitam. No caso do Linux, o Kernel é aberto, o que permite sua alteração por parte dos usuários.",um pedido de atenção e de serviço feito à CPU.,ESAF,D,Sistemas Operacionais,Sistemas Operacionais,,
2648,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"No sistema operacional Linux, o comando",<b><i>pwd </b></i>mostra a senha de sua conta.,<b><i>mkdir </b></i>destrói um diretório.,<b><i>shutdown -r +5 </b></i>faz com que o sistema reinicie após cinco minutos.,<b><i>who </b></i>mostra a versão do Linux e a quantidade de memória do computador.,<b><i>ls </b></i>lista os usuários conectados na máquina via rede.,ESAF,C,Sistemas Operacionais,Linux,,
2649,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,Em rela&ccedil;&atilde;o aos recursos do Painel de Controle do Windows &eacute; correto afirmar que,a opção <b>Vídeo </b>exibe as propriedades de vídeo e permite alterar a resolução da tela.,para saber a identifica&ccedil;&atilde;o de um computador na rede deve-se usar o recurso <strong>Op&ccedil;&otilde;es de acessibilidade</strong>.,para configurar uma rede dom&eacute;stica ou conectar-se &agrave; Internet deve-se utilizar o recurso <strong>Adicionar ou remover programas</strong>.,a inversão das funções dos botões direito e esquerdo do mouse é feita por meio do recurso <b>Opções de acessibilidade</b>.,a solução de problemas que possam estar ocorrendo no hardware pode ser feita por meio do recurso <b>Soluções de hardware</b>.,ESAF,A,Noções de Informática,Sistema Operacional,"Organização e gerenciamento de informações, arquivos e pastas",Windows XP
2650,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"O Microsoft Excel possui uma maneira r&aacute;pida e f&aacute;cil de localizar e trabalhar com um subconjunto de dados em uma lista, exibindo somente as linhas que atendem aos crit&eacute;rios especificados para uma coluna. Para acessar esse recurso deve-se clicar no menu <strong>Dados </strong>e depois em",Classificar,Consolidar,Filtrar,Personalizar,Validação,ESAF,C,Noções de Informática,Planilha Eletrônica,Microsoft Excel,
2651,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"<p>Analise as seguintes afirma&ccedil;&otilde;es relacionadas &agrave; seguran&ccedil;a e &agrave; prote&ccedil;&atilde;o de documentos no Microsoft Word, em suas vers&otilde;es mais recentes: </p><p>I. Para prote&ccedil;&atilde;o contra v&iacute;rus de macro n&atilde;o &eacute; necess&aacute;rio instalar um software antiv&iacute;rus especializado, pois o Word j&aacute; possui todos os recursos para esse tipo de v&iacute;rus. <br /><br />II. Para evitar v&iacute;rus de macro, o Word permite que o usu&aacute;rio assine digitalmente um arquivo ou macros usando um certificado digital. <br /><br />III. No Word, &eacute; poss&iacute;vel exigir que os usu&aacute;rios abram um documento como somente leitura. Se um usu&aacute;rio abrir um documento como somente leitura e o alterar, essa pessoa n&atilde;o poder&aacute; salvar esse documento com modifi ca&ccedil;&otilde;es, em hip&oacute;tese alguma. <br /><br />IV. No Word, &eacute; poss&iacute;vel proteger um formul&aacute;rio quando ele est&aacute; sendo usado e, tamb&eacute;m, proteger a vers&atilde;o final para evitar que usu&aacute;rios fa&ccedil;am altera&ccedil;&otilde;es &agrave; medida que o preenchem. <br /><br />Indique a op&ccedil;&atilde;o que contenha todas as afirma&ccedil;&otilde;es verdadeiras.</p>",I e II,II e III,III e IV,I e III,II e IV,ESAF,E,Noções de Informática,Editor de Texto,Segurança da Informação,Microsoft Word
2652,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,Em rela&ccedil;&atilde;o aos conceitos de organiza&ccedil;&atilde;o e de gerenciamento de arquivos e pastas &eacute; correto afirmar que,uma pasta constitui um meio de organização de programas e de documentos em disco e pode conter apenas arquivos.,"uma pasta compartilhada pode ser acessada por qualquer usuário da rede, independente de senha.","a forma mais efi ciente para armazenar arquivos, visando à localização posterior, é criar uma única pasta e, nela, salvar todos os arquivos que forem sendo criados ou copiados. Isso evita que tenham que ser abertas várias pastas para procurar um determinado arquivo, agilizando em muito na sua localização.","a pesquisa de arquivos no Windows pode ser feita levando-se em conta diversos critérios. O critério mais utilizado, por ser mais simples e prático, é o tamanho do arquivo.","no sistema operacional Windows, a pasta, geralmente localizada em um servidor de arquivos, que os administradores podem atribuir a usuários individuais ou grupos, é denominada pasta base. Os administradores utilizam as pastas base para consolidar os arquivos dos usuários em servidores de arquivos específi cos com a fi nalidade de facilitar o backup. As pastas base são usadas por alguns programas como a pasta padrão para as caixas de diálogo <b>Abrir </b>e <b>Salvar como</b>.",ESAF,E,Noções de Informática,"Organização e gerenciamento de informações, arquivos e pastas",,
2653,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"Analise as seguintes afirma&ccedil;&otilde;es relacionadas aos conceitos b&aacute;sicos de Seguran&ccedil;a da Informa&ccedil;&atilde;o: <br /><br />I. O <strong><em>IP spoofi ng </em></strong>&eacute; uma t&eacute;cnica na qual o endere&ccedil;o real do atacante &eacute; mascarado, de forma a evitar que ele seja encontrado. &Eacute; normalmente utilizada em ataques a sistemas que utilizam endere&ccedil;os IP como base para autentica&ccedil;&atilde;o. <br /><br />II. O <strong>NAT</strong>, componente mais efi caz para se estabelecer a seguran&ccedil;a em uma rede, &eacute; uma rede auxiliar que fi ca entre a rede interna, que deve ser protegida, e a rede externa, normalmente a Internet, fonte de ataques. <br /><br />III. O <strong><em>SYN fl ooding </em></strong>&eacute; um ataque do tipo DoS, que consiste em explorar mecanismos de conex&otilde;es TCP, prejudicando as conex&otilde;es de usu&aacute;rios leg&iacute;timos.<br /><br />IV. Os <strong><em>Bastion host </em></strong>s&atilde;o equipamentos que atuam com <em>proxies </em>ou <em>gateways </em>entre duas redes, permitindo que as requisi&ccedil;&otilde;es de usu&aacute;rios externos cheguem &agrave; rede interna.<br /> Indique a op&ccedil;&atilde;o que contenha todas as afi rma&ccedil;&otilde;es verdadeiras.",I e II,II e III,III e IV,I e III,II e IV,ESAF,D,Segurança da Informação,Segurança de sistemas de informação,,
2654,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"O processo de cifragem e decifragem s&atilde;o realizados com o uso de algoritmos com fun&ccedil;&otilde;es matem&aacute;ticas que protegem a informa&ccedil;&atilde;o quanto &agrave; sua integridade, autenticidade e sigilo. Quanto aos algoritmos utilizados nos processos de cifragem, decifragem e assinatura digital &eacute; correto afirmar que",o uso da assinatura digital garante o sigilo da mensagem independentemente do tipo de chave utilizada.,os algoritmos RSA para assinatura digital fazem o uso de chave simétrica.,"os algoritmos de chave sim&eacute;trica t&ecirc;m como principal caracter&iacute;stica a possibilidade de utiliza&ccedil;&atilde;o de assinatura digital e de certifica&ccedil;&atilde;o digital, sem altera&ccedil;&atilde;o da chave.",a criptografia de chave sim&eacute;trica tem como caracter&iacute;stica a utiliza&ccedil;&atilde;o de uma mesma chave secreta para a codifica&ccedil;&atilde;o e decodifica&ccedil;&atilde;o dos dados.,a assinatura digital é obtida com a aplicação do algoritmo de <b><i>Hash </b></i>sobre a chave pública do usuário que deseja assinar digitalmente uma mensagem.,ESAF,D,Segurança da Informação,Criptografia,,
2655,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"É muito comum, durante a navegação na Internet, o usuário deparar com sites que se utilizam de <i>cookies, </i>que são",arquivos que alguns sites criam no seu próprio servidor para armazenar as informações recolhidas sobre a visita do usuário ao site.,arquivos de texto que alguns sites criam no computador do usuário para armazenar as informações recolhidas sobre a sua visita ao site.,vírus especializados em roubar informações pessoais armazenadas na máquina do usuário.,servidores de correio eletrônico que alguns sites utilizam para permitir uma resposta automática a determinadas consultas feitas pelos usuários.,sistemas de segurança utilizados por sites seguros para garantir a privacidade do usuário.,ESAF,B,Noções de Informática,Internet e intranet,,
2656,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"<p>Analise as seguintes afi rma&ccedil;&otilde;es relacionadas &agrave; seguran&ccedil;a na Internet: </p><p>I. Um IDS &eacute; um sistema de seguran&ccedil;a que tem como principal objetivo bloquear todo o tr&aacute;fego, que utilize o protocolo http, aos servidores WWW de uma corpora&ccedil;&atilde;o. </p><p>II. Uma <em>VPN </em>&eacute; formada pelo conjunto de tunelamento que permite a utiliza&ccedil;&atilde;o de uma rede p&uacute;blica para o tr&aacute;fego de informa&ccedil;&otilde;es e, com o aux&iacute;lio da criptografia, permite um bom n&iacute;vel de seguran&ccedil;a para as informa&ccedil;&otilde;es que trafegam por essa conex&atilde;o. </p><p>III. Confi gurando um <em>firewall</em>, instalado entre uma rede interna e a Internet, para bloquear todo o tr&aacute;fego para os protocolos HTTP, SMTP, POP e POP3, os usu&aacute;rios da referida rede interna ter&atilde;o acesso &agrave; Internet, com um n&iacute;vel de seguran&ccedil;a aceit&aacute;vel, a sites como os de bancos, servidores de e-mail e de entidades que utilizem sites seguros. </p><p>IV. O <em>firewall </em>&eacute; um programa que tem como objetivo proteger uma rede contra acessos e tr&aacute;fego indesejado, proteger servi&ccedil;os e bloquear a passagem de conex&otilde;es indesej&aacute;veis, como por exemplo, aquelas vindas da Internet com o objetivo de acessar dados corporativos ou seus dados pessoais. </p><p>Indique a op&ccedil;&atilde;o que contenha todas as afirma&ccedil;&otilde;es verdadeiras.</p>",I e II,II e III,III e IV,I e III,II e IV,ESAF,E,Segurança da Informação,Firewall,IDS,
2657,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"<p>Analise as seguintes afirma&ccedil;&otilde;es relacionadas &agrave; seguran&ccedil;a e uso da Internet: </p><p>I. Engenharia Social &eacute; um termo que designa a pr&aacute;tica de obten&ccedil;&atilde;o de informa&ccedil;&otilde;es por interm&eacute;dio da explora&ccedil;&atilde;o de rela&ccedil;&otilde;es humanas de confian&ccedil;a, ou outros m&eacute;todos que enganem usu&aacute;rios e administradores de rede. </p><p>II. <em>Port Scan </em>&eacute; a pr&aacute;tica de varredura de um servidor ou dispositivo de rede para se obter todos os servi&ccedil;os TCP e UDP habilitados. </p><p>III<em>. Backdoor </em>s&atilde;o sistemas simuladores de servidores que se destinam a enganar um invasor, deixando-o pensar que est&aacute; invadindo a rede de uma empresa. </p><p>IV. <em>Honey Pot </em>&eacute; um programa implantado secretamente em um computador com o objetivo de obter informa&ccedil;&otilde;es e dados armazenados, interferir com a opera&ccedil;&atilde;o ou obter controle total do sistema. </p><p>Indique a op&ccedil;&atilde;o que contenha todas as afirma&ccedil;&otilde;es verdadeiras.</p>",I e II,II e III,III e IV,I e III,II e IV,ESAF,A,Segurança da Informação,Internet,,
2658,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"<p>Analise as seguintes afirma&ccedil;&otilde;es relacionadas aos conceitos b&aacute;sicos de redes de computadores, seus componentes, protocolos, topologias e servidores: </p><p>I. No modelo OSI, a camada de aplica&ccedil;&atilde;o &eacute; respons&aacute;vel pelo endere&ccedil;amento dos pacotes, convertendo endere&ccedil;os l&oacute;gicos em endere&ccedil;os f&iacute;sicos, de forma que os pacotes consigam chegar corretamente ao destino. Essa camada permite que duas aplica&ccedil;&otilde;es em computadores diferentes estabele&ccedil;am uma sess&atilde;o de comunica&ccedil;&atilde;o. Nesta sess&atilde;o, essas aplica&ccedil;&otilde;es defi nem como ser&aacute; feita a transmiss&atilde;o de dados e coloca marca&ccedil;&otilde;es nos dados que est&atilde;o sendo transmitidos.</p><p> II. O SMTP permite que um usu&aacute;rio, utilizando uma <strong>m&aacute;quina A, </strong>estabele&ccedil;a uma sess&atilde;o interativa com uma <strong>m&aacute;quina B </strong>na rede. A partir desta sess&atilde;o, todas as teclas pressionadas na <strong>m&aacute;quina A </strong>s&atilde;o repassadas para a <strong>m&aacute;quina B </strong>como se o usu&aacute;rio tivesse um terminal ligado diretamente a ela. </p><p>III. O DNS &eacute; particularmente importante para o sistema de correio eletr&ocirc;nico. Nele s&atilde;o definidos registros que identificam a m&aacute;quina que manipula as correspond&ecirc;ncias relativas a um determinado dom&iacute;nio. </p><p>IV. O FTP permite que um usu&aacute;rio em um computador transfira, renomeie ou remova arquivos remotos. </p><p>Indique a op&ccedil;&atilde;o que contenha todas as afirma&ccedil;&otilde;es verdadeiras.</p>",I e II,II e III,III e IV,I e III,II e IV,ESAF,C,Redes de Computadores,Topologias,DNS (Domain Name System),Protocolo FTP (File Transfer Protocol)
2659,Auditor Fiscal da Receita Federal - Área Tributária e Aduaneira - Prova 1,2005,"<p>Analise as seguintes afirma&ccedil;&otilde;es relacionadas aos conceitos b&aacute;sicos de redes de computadores, seus componentes, protocolos, topologias e servidores: </p><p>I. Cabos de rede <em>crossover </em>t&ecirc;m seus pinos de transmiss&atilde;o e de recep&ccedil;&atilde;o invertidos e s&atilde;o normalmente utilizados para conectar certos tipos de dispositivos de rede, como, por exemplo, <em>hubs</em>. Tamb&eacute;m podem ser utilizados para conectar diretamente os adaptadores de rede de duas m&aacute;quinas. </p><p>II. O SSL &eacute; um protocolo de seguran&ccedil;a que protege transa&ccedil;&otilde;es na Internet. </p><p>III. Os servidores de correios eletr&ocirc;nicos hospedados em DMZs utilizam o protocolo <em>Bluetooth </em>para a autentica&ccedil;&atilde;o de usu&aacute;rios, garantindo, para os demais usu&aacute;rios, que cada um &eacute; quem diz ser. </p><p>IV. As redes sem fio de longo alcance, isto &eacute;, dist&acirc;ncias superiores a 250 metros, utilizam a tecnologia <em>bluetooth </em>para garantir o transporte seguro entre seus componentes. </p><p>Indique a op&ccedil;&atilde;o que contenha todas as afirma&ccedil;&otilde;es verdadeiras.</p>",I e II,II e III,III e IV,I e III,II e IV,ESAF,A,Redes de Computadores,Equipamentos de Redes,Protocolo,
2661,Auxiliar Judiciário,2002,"Assinale a op&ccedil;&atilde;o que pode substituir a express&atilde;o &quot;geram muta&ccedil;&otilde;es&quot;(l.16), sem tornar o texto <u>incoerente</u>.",provocam alterações negativas,bloqueiam novas transformações,aceleram aperfeiçoamentos,apressam o crescimento,curam atrofias malignas,ESAF,A,Português,Coesão e coerência,,
2662,Auxiliar Judiciário,2002,"Assinale a opção que apresenta, de forma correta, o primeiro período do texto na voz passiva.",Os agrotóxicos e os adubos solúveis é trazido pela modernização da agricultura dos últimos cinqüenta anos como salvação da lavoura.,"Os agrotóxicos e os adubos solúveis, como salvação da lavoura, eram trazidos pela modernização da agricultura dos últimos cinqüenta anos.",Os agrotóxicos e os adubos solúveis foram trazidos como salvação da lavoura pela modernização da agricultura dos últimos cinqüenta anos.,Os agrotóxicos e os adubos solúveis foi trazido como salvação da lavoura pela modernização da agricultura dos últimos cinqüenta anos.,Os agrotóxicos e os adubos solúveis estão sendo trazidos como salvação da lavoura pela modernização da agricultura dos últimos cinqüenta anos.,ESAF,C,Português,Vozes do verbo,,
2663,Auxiliar Judiciário,2002,Assinale a opção que completa a lacuna de forma correta.,ingerir-lhes,ingerir eles,ingeri-lhes,ingeri-los,ingerir-los,ESAF,D,Português,"Pronomes: emprego, formas de tratamento e colocação",,
2665,Auxiliar Judiciário,2002,"<p>Assinale a op&ccedil;&atilde;o que completa a lacuna de forma correta e coerente.</p><p> A taxa de destrui&ccedil;&atilde;o florestal no mundo equivale a 25,1 hectare por minuto. Estima-se que a cada dia desapare&ccedil;am 150 esp&eacute;cies de plantas e animais, _______________________________ maior parte ainda &eacute; desconhecida dos cientistas.</p>",se bem que dessa,entretanto que a,e o mais grave é que a,cujas seja,cujo maior problema seja,ESAF,C,Português,Coesão e coerência,,
2666,Auxiliar Judiciário,2002,Assinale a op&ccedil;&atilde;o em que o trecho apresenta pontua&ccedil;&atilde;o <u>incorreta</u>.,"O trabalho de combate à dengue, urgente para estancar a epidemia, é dividido em três ações básicas.","A primeira é a de rotina: o agente visita as casas, verificando a existência de criadouros, trata os focos com larvicida e orienta os moradores.","A segunda consiste, na aplicação de inseticida líquido, para a eliminação do mosquito adulto.","Por último é feita a aplicação de inseticida pesado, o &quot;fumacê&quot;, em locais de altos índices de infestação pelo mosquito <i>Aedes Aegypti</i>, transmissor da doença.","A população deve colaborar, evitando qualquer forma de água empoçada ou reservatórios a céu aberto.",ESAF,C,Português,Pontuação,,
2667,Auxiliar Judiciário,2002,"Para unir as duas partes do texto de forma coerente, assinale a expressão correta.",Na medida em que,Assim que,Por muito que,À medida que,No entanto,ESAF,E,Português,Coesão e coerência,,
2668,Auxiliar Judiciário,2002,"No texto acima, a expressão &quot;inescrupulosa&quot; pode ser interpretada com o significado de",ampla e extensiva,veloz e tecnológica,arcaica e atrasada,científica e programada,desonesta e irresponsável,ESAF,E,Português,Significação das palavras,,
2669,Auxiliar Judiciário,2002,Assinale a op&ccedil;&atilde;o gramaticalmente <u>incorreta</u>.,"Desenvolvimento sustentável é a busca de fórmulas que combinam progresso, tecnologia, conforto e equilíbrio do meio ambiente.","Faz parte dessas formulas a reciclagem, o uso de combustíveis limpos e os esquemas de produções mais eficiente que gasta menos energia.",O desequilíbrio ecológico é a presença desordenada de elementos físicos e de comunidades vivas que se inter-relacionam em um ecossistema.,"A derrubada de uma floresta espanta os pássaros e roedores, que são caça das cobras. Na falta de alimentos, as cobras se aproximarão das comunidades humanas, procurando os ratos.","A extinção de algumas espécies leva à explosão populacional de outras, e suas conseqüências são desastrosas.",ESAF,B,Português,Reescritura de texto,,
2670,Auxiliar Judiciário,2002,"Simplifique: ( (0 ÷ 3) + (0,75 x 4) ) / ( 1 + 0,5).","1,5",2,4,"5,5",6,ESAF,B,Aritmética,Reducoes,,
2671,Auxiliar Judiciário,2002,Quantos cm<sup>3</sup> existem em 10 litros?,10,100,1.000,10.000,100.000,ESAF,D,Aritmética,Sistema de Medidas,,
2672,Auxiliar Judiciário,2002,"Se uma solução contém 2 mg/ml de uma substância dissolvida, quanto da substância existe em um litro da solução?",200 mg,2 g,20 g,200 g,2 kg,ESAF,B,Aritmética,Sistema de Medidas,,
2673,Auxiliar Judiciário,2002,"Qual a fração que dá origem à dízima 2,54646... em representação decimal?",2.521 / 990,2.546 / 999,2.546 / 990,2.546 / 900,2.521 / 999,ESAF,A,Aritmética,Dízima,,
2674,Auxiliar Judiciário,2002,"Quatro pessoas têm direito à participação de 20% na renda de um evento, sendo que a primeira pessoa tem direito ao dobro de participação de cada uma das outras três, que têm a mesma participação. Qual é a participação da primeira pessoa na renda do evento?",2%,4%,5%,6%,8%,ESAF,E,Matemática Financeira,porcentagem,,
